,train,val
0,TCGA-2F-A9KO,TCGA-2F-A9KW
1,TCGA-2F-A9KP,TCGA-BL-A0C8
2,TCGA-2F-A9KQ,TCGA-BL-A13J
3,TCGA-2F-A9KR,TCGA-BT-A0S7
4,TCGA-2F-A9KT,TCGA-BT-A20J
5,TCGA-4Z-AA7M,TCGA-BT-A20P
6,TCGA-4Z-AA7N,TCGA-BT-A20U
7,TCGA-4Z-AA7O,TCGA-BT-A42C
8,TCGA-4Z-AA7Q,TCGA-CF-A3MI
9,TCGA-4Z-AA7R,TCGA-CF-A47S
10,TCGA-4Z-AA7S,TCGA-CF-A47W
11,TCGA-4Z-AA7W,TCGA-CF-A47X
12,TCGA-4Z-AA7Y,TCGA-CF-A5UA
13,TCGA-4Z-AA80,TCGA-CF-A8HY
14,TCGA-4Z-AA81,TCGA-DK-A1A5
15,TCGA-4Z-AA82,TCGA-DK-A3IM
16,TCGA-4Z-AA83,TCGA-DK-A3IS
17,TCGA-4Z-AA84,TCGA-DK-A6B0
18,TCGA-4Z-AA86,TCGA-DK-A6B1
19,TCGA-4Z-AA87,TCGA-E7-A3Y1
20,TCGA-4Z-AA89,TCGA-E7-A4XJ
21,TCGA-5N-A9KI,TCGA-E7-A5KF
22,TCGA-5N-A9KM,TCGA-FD-A3B3
23,TCGA-BL-A13I,TCGA-FD-A3B8
24,TCGA-BL-A3JM,TCGA-FD-A3SL
25,TCGA-BL-A5ZZ,TCGA-FD-A3SN
26,TCGA-BT-A0YX,TCGA-FD-A3SO
27,TCGA-BT-A20N,TCGA-FD-A3SP
28,TCGA-BT-A20O,TCGA-FD-A43N
29,TCGA-BT-A20Q,TCGA-FD-A43Y
30,TCGA-BT-A20R,TCGA-FD-A5BV
31,TCGA-BT-A20T,TCGA-FD-A5BX
32,TCGA-BT-A20W,TCGA-FJ-A3Z9
33,TCGA-BT-A2LA,TCGA-FJ-A3ZF
34,TCGA-BT-A2LB,TCGA-FJ-A871
35,TCGA-BT-A2LD,TCGA-G2-A2EF
36,TCGA-BT-A3PH,TCGA-G2-A2EJ
37,TCGA-BT-A3PJ,TCGA-G2-A2ES
38,TCGA-BT-A3PK,TCGA-G2-AA3C
39,TCGA-BT-A42E,TCGA-G2-AA3D
40,TCGA-BT-A42F,TCGA-G2-AA3F
41,TCGA-C4-A0EZ,TCGA-GC-A3RB
42,TCGA-C4-A0F0,TCGA-GD-A2C5
43,TCGA-C4-A0F6,TCGA-GD-A6C6
44,TCGA-CF-A1HR,TCGA-GU-A42Q
45,TCGA-CF-A1HS,TCGA-GU-A764
46,TCGA-CF-A27C,TCGA-GV-A3QF
47,TCGA-CF-A3MF,TCGA-K4-A3WS
48,TCGA-CF-A3MG,TCGA-K4-AAQO
49,TCGA-CF-A3MH,TCGA-LT-A8JT
50,TCGA-CF-A47T,TCGA-PQ-A6FN
51,TCGA-CF-A47V,TCGA-SY-A9G0
52,TCGA-CF-A47Y,TCGA-UY-A9PD
53,TCGA-CF-A5U8,TCGA-XF-A8HF
54,TCGA-CF-A7I0,TCGA-XF-A8HH
55,TCGA-CF-A8HX,TCGA-XF-A8HI
56,TCGA-CF-A9FF,TCGA-XF-A9SH
57,TCGA-CF-A9FL,TCGA-XF-A9SJ
58,TCGA-CF-A9FM,TCGA-XF-A9ST
59,TCGA-CU-A0YN,TCGA-XF-AAME
60,TCGA-CU-A0YO,TCGA-XF-AAMH
61,TCGA-CU-A0YR,TCGA-XF-AAMJ
62,TCGA-CU-A3KJ,TCGA-XF-AAML
63,TCGA-CU-A3YL,TCGA-XF-AAMR
64,TCGA-CU-A5W6,TCGA-XF-AAMT
65,TCGA-CU-A72E,TCGA-XF-AAMY
66,TCGA-DK-A1A3,TCGA-XF-AAMZ
67,TCGA-DK-A1A6,TCGA-XF-AAN1
68,TCGA-DK-A1A7,TCGA-XF-AAN7
69,TCGA-DK-A1AA,TCGA-YC-A89H
70,TCGA-DK-A1AB,TCGA-ZF-A9R2
71,TCGA-DK-A1AC,TCGA-ZF-A9R3
72,TCGA-DK-A1AD,TCGA-ZF-A9R4
73,TCGA-DK-A1AE,TCGA-ZF-A9R7
74,TCGA-DK-A1AF,TCGA-ZF-AA5H
75,TCGA-DK-A1AG,
76,TCGA-DK-A2HX,
77,TCGA-DK-A2I1,
78,TCGA-DK-A2I2,
79,TCGA-DK-A2I4,
80,TCGA-DK-A2I6,
81,TCGA-DK-A3IK,
82,TCGA-DK-A3IL,
83,TCGA-DK-A3IN,
84,TCGA-DK-A3IQ,
85,TCGA-DK-A3IT,
86,TCGA-DK-A3IU,
87,TCGA-DK-A3IV,
88,TCGA-DK-A3WW,
89,TCGA-DK-A3WX,
90,TCGA-DK-A3WY,
91,TCGA-DK-A3X1,
92,TCGA-DK-A3X2,
93,TCGA-DK-A6AV,
94,TCGA-DK-A6AW,
95,TCGA-DK-A6B2,
96,TCGA-DK-A6B5,
97,TCGA-DK-A6B6,
98,TCGA-E5-A2PC,
99,TCGA-E5-A4TZ,
100,TCGA-E5-A4U1,
101,TCGA-E7-A3X6,
102,TCGA-E7-A4IJ,
103,TCGA-E7-A519,
104,TCGA-E7-A541,
105,TCGA-E7-A5KE,
106,TCGA-E7-A677,
107,TCGA-E7-A678,
108,TCGA-E7-A6MD,
109,TCGA-E7-A6ME,
110,TCGA-E7-A6MF,
111,TCGA-E7-A7DU,
112,TCGA-E7-A7DV,
113,TCGA-E7-A7PW,
114,TCGA-E7-A7XN,
115,TCGA-E7-A85H,
116,TCGA-E7-A8O7,
117,TCGA-E7-A8O8,
118,TCGA-E7-A97P,
119,TCGA-E7-A97Q,
120,TCGA-FD-A3B4,
121,TCGA-FD-A3B5,
122,TCGA-FD-A3B6,
123,TCGA-FD-A3B7,
124,TCGA-FD-A3N5,
125,TCGA-FD-A3N6,
126,TCGA-FD-A3NA,
127,TCGA-FD-A3SJ,
128,TCGA-FD-A3SM,
129,TCGA-FD-A3SQ,
130,TCGA-FD-A3SR,
131,TCGA-FD-A3SS,
132,TCGA-FD-A43P,
133,TCGA-FD-A43U,
134,TCGA-FD-A43X,
135,TCGA-FD-A5BR,
136,TCGA-FD-A5BS,
137,TCGA-FD-A5BT,
138,TCGA-FD-A5BU,
139,TCGA-FD-A5BY,
140,TCGA-FD-A5BZ,
141,TCGA-FD-A5C0,
142,TCGA-FD-A5C1,
143,TCGA-FD-A62N,
144,TCGA-FD-A62O,
145,TCGA-FD-A62P,
146,TCGA-FD-A62S,
147,TCGA-FD-A6TA,
148,TCGA-FD-A6TB,
149,TCGA-FD-A6TC,
150,TCGA-FD-A6TD,
151,TCGA-FD-A6TE,
152,TCGA-FD-A6TF,
153,TCGA-FD-A6TG,
154,TCGA-FD-A6TH,
155,TCGA-FD-A6TI,
156,TCGA-FD-A6TK,
157,TCGA-FJ-A3Z7,
158,TCGA-FJ-A3ZE,
159,TCGA-FT-A3EE,
160,TCGA-FT-A61P,
161,TCGA-G2-A2EC,
162,TCGA-G2-A2EK,
163,TCGA-G2-A2EL,
164,TCGA-G2-A2EO,
165,TCGA-G2-A3IB,
166,TCGA-G2-A3IE,
167,TCGA-G2-A3VY,
168,TCGA-G2-AA3B,
169,TCGA-GC-A3BM,
170,TCGA-GC-A3I6,
171,TCGA-GC-A3OO,
172,TCGA-GC-A3RC,
173,TCGA-GC-A3RD,
174,TCGA-GC-A3WC,
175,TCGA-GC-A3YS,
176,TCGA-GC-A4ZW,
177,TCGA-GD-A3OP,
178,TCGA-GD-A3OQ,
179,TCGA-GD-A3OS,
180,TCGA-GD-A76B,
181,TCGA-GU-A42P,
182,TCGA-GU-A42R,
183,TCGA-GU-A762,
184,TCGA-GU-A763,
185,TCGA-GU-A766,
186,TCGA-GU-A767,
187,TCGA-GU-AATO,
188,TCGA-GU-AATP,
189,TCGA-GU-AATQ,
190,TCGA-GV-A3JV,
191,TCGA-GV-A3JW,
192,TCGA-GV-A3JX,
193,TCGA-GV-A3JZ,
194,TCGA-GV-A3QH,
195,TCGA-GV-A3QI,
196,TCGA-GV-A3QK,
197,TCGA-GV-A40E,
198,TCGA-GV-A40G,
199,TCGA-GV-A6ZA,
200,TCGA-H4-A2HO,
201,TCGA-H4-A2HQ,
202,TCGA-HQ-A2OE,
203,TCGA-HQ-A2OF,
204,TCGA-HQ-A5ND,
205,TCGA-HQ-A5NE,
206,TCGA-K4-A3WU,
207,TCGA-K4-A3WV,
208,TCGA-K4-A4AB,
209,TCGA-K4-A4AC,
210,TCGA-K4-A54R,
211,TCGA-K4-A5RH,
212,TCGA-K4-A5RI,
213,TCGA-K4-A5RJ,
214,TCGA-K4-A6FZ,
215,TCGA-K4-A6MB,
216,TCGA-K4-A83P,
217,TCGA-LC-A66R,
218,TCGA-LT-A5Z6,
219,TCGA-MV-A51V,
220,TCGA-PQ-A6FI,
221,TCGA-S5-A6DX,
222,TCGA-S5-AA26,
223,TCGA-SY-A9G5,
224,TCGA-UY-A78K,
225,TCGA-UY-A78L,
226,TCGA-UY-A78M,
227,TCGA-UY-A78N,
228,TCGA-UY-A78O,
229,TCGA-UY-A78P,
230,TCGA-UY-A8OB,
231,TCGA-UY-A8OD,
232,TCGA-UY-A9PA,
233,TCGA-UY-A9PB,
234,TCGA-UY-A9PE,
235,TCGA-UY-A9PF,
236,TCGA-UY-A9PH,
237,TCGA-XF-A8HB,
238,TCGA-XF-A8HC,
239,TCGA-XF-A8HD,
240,TCGA-XF-A8HE,
241,TCGA-XF-A8HG,
242,TCGA-XF-A9SI,
243,TCGA-XF-A9SK,
244,TCGA-XF-A9SL,
245,TCGA-XF-A9SM,
246,TCGA-XF-A9SP,
247,TCGA-XF-A9SU,
248,TCGA-XF-A9SV,
249,TCGA-XF-A9SW,
250,TCGA-XF-A9SX,
251,TCGA-XF-A9SY,
252,TCGA-XF-A9SZ,
253,TCGA-XF-A9T0,
254,TCGA-XF-A9T2,
255,TCGA-XF-A9T3,
256,TCGA-XF-A9T4,
257,TCGA-XF-A9T5,
258,TCGA-XF-A9T6,
259,TCGA-XF-A9T8,
260,TCGA-XF-AAMG,
261,TCGA-XF-AAMQ,
262,TCGA-XF-AAMW,
