,train,val
0,TCGA-3N-A9WB,TCGA-BF-A3DJ
1,TCGA-3N-A9WC,TCGA-BF-A3DL
2,TCGA-3N-A9WD,TCGA-BF-A3DM
3,TCGA-BF-A1PU,TCGA-BF-A3DN
4,TCGA-BF-A1PV,TCGA-BF-AAP0
5,TCGA-BF-A1PZ,TCGA-D3-A1QB
6,TCGA-BF-A5EO,TCGA-D3-A2J6
7,TCGA-BF-A5EP,TCGA-D3-A2J9
8,TCGA-BF-A5EQ,TCGA-D3-A2JC
9,TCGA-BF-A9VF,TCGA-D3-A2JN
10,TCGA-BF-AAOU,TCGA-D3-A2JP
11,TCGA-BF-AAOX,TCGA-D3-A3C7
12,TCGA-BF-AAP1,TCGA-D3-A3CF
13,TCGA-BF-AAP2,TCGA-D3-A3MV
14,TCGA-BF-AAP4,TCGA-D3-A51E
15,TCGA-BF-AAP6,TCGA-D3-A51T
16,TCGA-BF-AAP7,TCGA-D3-A8GI
17,TCGA-D3-A1Q1,TCGA-D3-A8GJ
18,TCGA-D3-A1Q4,TCGA-D3-A8GR
19,TCGA-D3-A1Q5,TCGA-D9-A3Z4
20,TCGA-D3-A1Q6,TCGA-DA-A3F5
21,TCGA-D3-A1Q7,TCGA-DA-A960
22,TCGA-D3-A1Q8,TCGA-EB-A3XC
23,TCGA-D3-A1Q9,TCGA-EB-A3Y6
24,TCGA-D3-A1QA,TCGA-EB-A41B
25,TCGA-D3-A2J7,TCGA-EB-A42Y
26,TCGA-D3-A2J8,TCGA-EB-A42Z
27,TCGA-D3-A2JA,TCGA-EB-A431
28,TCGA-D3-A2JB,TCGA-EB-A4IS
29,TCGA-D3-A2JD,TCGA-EB-A4P0
30,TCGA-D3-A2JE,TCGA-EB-A551
31,TCGA-D3-A2JF,TCGA-EB-A5SG
32,TCGA-D3-A2JG,TCGA-EB-A6R0
33,TCGA-D3-A2JH,TCGA-EB-A82C
34,TCGA-D3-A2JK,TCGA-EE-A17Z
35,TCGA-D3-A2JL,TCGA-EE-A180
36,TCGA-D3-A2JO,TCGA-EE-A184
37,TCGA-D3-A3BZ,TCGA-EE-A185
38,TCGA-D3-A3C6,TCGA-EE-A20C
39,TCGA-D3-A3C8,TCGA-EE-A20I
40,TCGA-D3-A3CB,TCGA-EE-A29B
41,TCGA-D3-A3CC,TCGA-EE-A29C
42,TCGA-D3-A3CE,TCGA-EE-A29G
43,TCGA-D3-A3MO,TCGA-EE-A29M
44,TCGA-D3-A3MR,TCGA-EE-A29Q
45,TCGA-D3-A51F,TCGA-EE-A29V
46,TCGA-D3-A51H,TCGA-EE-A2GL
