,train,val
0,14TS0R1131,12TS0R0616
1,14TS0R1181,13TSRC0290
2,13TSRC0228,14TS0R0942
3,12TSLC0069,14TS0R1066
4,12TS0H0076,14TSRC0440
5,13TS0R0892,16TSRC0705
6,13TS0R0805,14TS0R0910
7,13TSRC0307,13TS0H0103
8,13TSRC0319,14TSRC0366
9,13TSRC0318,14TS0R0959
10,14TSRC0364,14TS0Z0426
11,14TS0R0955,14TS0R0977
12,14TS0H0110,14TS0Z0435
13,14TS0H0121,14TS0Z0437
14,14TSRC0393,14TS0Z0445
15,14TS0Z0455,14TSRC0382
16,14TS0R1031,14TS0R0984
17,14TSLC0110,14TS0R1003
18,14TS0Z0486,14TS0Z0448
19,14TS0R1104,14TS0H0124
20,14TS0R1133,14TS0R1012
21,14TS0R1159,14TS0R1024
22,14TS0R1162,14TS0R1035
23,14TS0Z0565,14TSLC0108
24,14TS0Z0576,14TS0R1046
25,15TSLC0183,14TS0R1043
26,16TS0Z0905,14TS0Z0474
27,13TS0R0885,14TS0Z0473
28,13TS0R0867,14TS0R1072
29,14TS0R0970,14TS0R1064
30,13TSRC0334,14TS0R1065
31,13TSRC0337,14TS0R1067
32,13TSRC0335,14TS0Z0482
33,13TS0Z0397,14TS0Z0485
34,13TSRC0347,14TSRC0422
35,14TS0R0946,14TSLC0117
36,14TSRC0356,14TS0R1081
37,14TS0R0935,14TS0R1086
38,14TS0Z0420,14TS0R1095
39,14TS0Z0409,14TSRC0430
40,14TS0R0940,14TS0R1101
41,14TS0Z0411,14TSRC0437
42,14TS0Z0410,14TSLC0123
43,13TSLC0100,14TS0Z0498
44,14TS0R0950,14TSRC0436
45,14TS0Z0412,14TS0Z0503
46,14TS0R0951,14TS0Z0496
47,14TS0Z0416,14TS0R1114
48,14TSRC0365,14TS0R1123
49,14TSRC0369,14TSLC0125
50,14TSRC0368,14TS0Z0507
51,14TS0Z0423,16TS0Z1015
52,14TS0R0957,14TSRC0446
53,14TS0R0960,14TSRC0442
54,14TS0Z0429,14TS0R1136
55,14TS0Z0427,14TS0R1144
56,14TS0R0968,14TS0Z0521
57,14TS0R0965,14TS0R1147
58,14TSRC0389,14TS0Z0526
59,14TSRC0377,14TS0Z0524
60,14TS0Z0431,14TS0Z0527
61,14TS0R0973,14TS0Z0535
62,14TS0H0113,14TS0H0141
63,14TS0H0114,14TS0R1173
64,14TS0R0974,14TS0R1174
65,14TS0Z0430,14TS0R1224
66,14TS0R0975,14TSLC0131
67,14TS0R0972,14TS0R1178
68,14TSRC0380,14TS0Z0547
69,14TS0Z0434,14TS0R1186
70,14TS0R0978,14TS0R1191
71,14TS0R0985,14TS0Z0554
72,14TSLC0105,14TS0R1194
73,14TS0Z0438,14TS0R1192
74,14TS0R0981,14TS0R1203
75,14TSRC0383,14TS0Z0569
76,14TSRC0385,14TSLC0135
77,14TSRC0386,15TSLC0149
78,14TS0R0998,16TS0Z1001
79,14TS0R0992,17TS0Z1140
80,14TS0R0994,16TS0R2080
81,14TS0R0997,16TS0R1922
82,14TS0R1006,16TS0H0201
83,14TS0R0993,16TSRC0627
84,14TS0Z0442,16TS0R1771
85,14TS0R0996,16TS0R1905
86,14TSRC0388,14TS0Z0422
87,14TS0R1004,13TS0Z0378
88,14TS0Z0443,14TSRC0453
89,14TS0R1008,
90,14TS0R1005,
91,14TS0Z0446,
92,14TS0Z0447,
93,14TS0R1002,
94,14TS0H0122,
95,14TS0R1007,
96,14TSRC0392,
97,14TSRC0390,
98,14TS0H0126,
99,14TSRC0391,
100,14TS0R1013,
101,14TS0Z0450,
102,14TS0R1019,
103,14TS0R1020,
104,14TS0R1021,
105,14TS0H0125,
106,14TSRC0395,
107,14TSLC0106,
108,14TSRC0397,
109,14TS0H0127,
110,14TS0R1015,
111,14TS0H0128,
112,14TS0R1017,
113,14TS0R1026,
114,14TS0R1014,
115,14TS0R1030,
116,14TS0R1025,
117,14TSRC0399,
118,14TS0R1023,
119,14TSRC0400,
120,14TS0R1032,
121,14TSRC0402,
122,14TS0Z0457,
123,14TS0Z0461,
124,14TS0R1037,
125,14TSRC0401,
126,14TS0R1036,
127,14TSLC0109,
128,14TS0Z0468,
129,14TS0Z0460,
130,14TS0H0132,
131,14TSRC0404,
132,14TSRC0407,
133,14TS0R1044,
134,14TS0Z0466,
135,14TS0Z0472,
136,14TS0R1048,
137,14TSLC0112,
138,14TS0R1052,
139,14TS0Z0471,
140,14TS0Z0475,
141,14TS0R1051,
142,14TS0R1058,
143,14TS0R1060,
