,train,val
0,14TS0R1131,12TS0H0076
1,14TS0R1181,13TSRC0319
2,13TSRC0228,13TSRC0318
3,12TSLC0069,14TSRC0364
4,12TS0R0616,14TS0R1159
5,13TS0R0892,15TSLC0183
6,13TSRC0290,13TSRC0334
7,13TS0R0805,13TS0Z0397
8,13TSRC0307,13TSRC0347
9,14TS0R0942,14TS0R0946
10,14TS0R0955,14TS0Z0409
11,14TS0H0110,14TS0Z0411
12,14TS0H0121,14TS0Z0410
13,14TSRC0393,14TS0Z0416
14,14TS0Z0455,14TS0Z0423
15,14TS0R1031,14TS0Z0427
16,14TSLC0110,14TSRC0377
17,14TS0Z0486,14TS0H0114
18,14TS0R1066,14TS0R0974
19,14TS0R1104,14TS0R0975
20,14TSRC0440,14TS0R0985
21,14TS0R1133,14TSLC0105
22,14TS0R1162,14TSRC0386
23,14TS0Z0565,14TS0R0997
24,14TS0Z0576,14TS0R1004
25,16TS0Z0905,14TS0Z0446
26,16TSRC0705,14TS0R1002
27,13TS0R0885,14TS0R1013
28,13TS0R0867,14TS0R1021
29,14TS0R0970,14TSRC0397
30,13TSRC0337,14TS0R1017
31,13TSRC0335,14TS0R1014
32,14TS0R0910,14TS0R1023
33,13TS0H0103,14TS0R1032
34,14TSRC0356,14TSRC0404
35,14TS0R0935,14TS0R1048
36,14TS0Z0420,14TS0Z0471
37,14TS0R0940,14TS0R1051
38,13TSLC0100,14TS0R1058
39,14TS0R0950,14TS0R1063
40,14TS0Z0412,14TS0R1075
41,14TS0R0951,14TS0R1076
42,14TSRC0366,14TS0Z0489
43,14TSRC0365,14TS0R1085
44,14TSRC0369,14TSRC0423
45,14TSRC0368,14TS0R1087
46,14TS0R0959,14TS0R1096
47,14TS0R0957,14TSRC0434
48,14TS0Z0426,14TS0R1120
49,14TS0R0960,14TS0R1115
50,14TS0Z0429,14TS0Z0511
51,14TS0R0968,14TS0R1121
52,14TS0R0965,14TSRC0445
53,14TSRC0389,14TS0Z0516
54,14TS0Z0431,14TSLC0126
55,14TS0R0973,14TS0R1140
56,14TS0H0113,14TS0R1139
57,14TS0Z0430,14TS0Z0523
58,14TS0R0977,14TS0Z0529
59,14TS0R0972,14TSRC0456
60,14TSRC0380,14TSRC0455
61,14TS0Z0434,14TS0R1176
62,14TS0R0978,14TS0R1180
63,14TS0Z0435,14TS0R1185
64,14TS0Z0438,14TS0Z0558
65,14TS0Z0437,14TS0Z0562
66,14TS0Z0445,14TS0R1201
67,14TS0R0981,14TSRC0465
68,14TSRC0382,14TS0R1218
69,14TSRC0383,14TS0Z0570
70,14TSRC0385,14TSRC0469
71,14TS0R0984,15TSRC0547
72,14TS0R0998,15TS0Z0706
73,14TS0R0992,17TSRC0909
74,14TS0R0994,17TS0Z1300
75,14TS0R1006,17TSRC0959
76,14TS0R0993,17TSRC0967
77,14TS0Z0442,17TS0Z1333
78,14TS0R0996,17TSRC0987
79,14TSRC0388,17TSRC1010
80,14TS0Z0443,16TSLC0270
81,14TS0R1008,16TSLC0259
82,14TS0R1005,16TS0R2060
83,14TS0R1003,16TS0R1715
84,14TS0Z0447,16TS0R1805
85,14TS0H0122,14TS0H0131
86,14TS0R1007,16TS0R1913
87,14TSRC0392,14TSRC0376
88,14TSRC0390,14TS0H0108
89,14TS0Z0448,
90,14TS0H0126,
91,14TSRC0391,
92,14TS0Z0450,
93,14TS0R1019,
94,14TS0R1020,
95,14TS0H0125,
96,14TS0H0124,
97,14TSRC0395,
98,14TSLC0106,
99,14TS0R1012,
100,14TS0H0127,
101,14TS0R1015,
102,14TS0H0128,
103,14TS0R1026,
104,14TS0R1030,
105,14TS0R1025,
106,14TSRC0399,
107,14TS0R1024,
108,14TSRC0400,
109,14TSRC0402,
110,14TS0Z0457,
111,14TS0Z0461,
112,14TS0R1037,
113,14TS0R1035,
114,14TSRC0401,
115,14TS0R1036,
116,14TSLC0108,
117,14TSLC0109,
118,14TS0Z0468,
119,14TS0Z0460,
120,14TS0H0132,
121,14TS0R1046,
122,14TSRC0407,
123,14TS0R1043,
124,14TS0R1044,
125,14TS0Z0466,
126,14TS0Z0472,
127,14TSLC0112,
128,14TS0R1052,
129,14TS0Z0474,
130,14TS0Z0473,
131,14TS0Z0475,
132,14TS0R1072,
133,14TS0R1060,
134,14TS0R1064,
135,14TS0R1065,
136,14TSLC0113,
137,14TS0Z0479,
138,14TS0Z0477,
139,14TS0R1067,
140,14TS0R1068,
141,14TS0Z0483,
142,14TS0Z0482,
143,14TS0R1070,
144,14TS0Z0485,
145,14TSRC0418,
146,14TS0R1077,
147,14TSLC0115,
148,14TS0H0135,
149,14TS0R1079,
150,14TS0H0136,
151,14TSRC0421,
152,14TSLC0119,
153,14TSRC0420,
154,14TS0R1082,
155,14TS0Z0487,
156,14TSRC0422,
157,14TSLC0117,
158,14TS0R1084,
159,14TSLC0118,
160,14TS0R1083,
161,14TS0R1080,
162,14TS0R1081,
163,14TS0Z0490,
164,14TSLC0120,
165,14TS0Z0491,
166,14TSRC0424,
167,14TSRC0425,
168,14TS0R1086,
169,14TSRC0428,
170,14TS0R1089,
171,14TSRC0427,
172,14TS0Z0492,
173,14TS0R1097,
174,14TS0R1095,
175,14TSRC0430,
176,14TS0R1091,
177,14TS0Z0494,
178,14TS0Z0493,
179,14TSLC0122,
180,14TS0R1100,
181,14TS0Z0495,
182,14TS0R1101,
183,14TSRC0437,
184,14TSLC0123,
185,14TS0Z0498,
186,14TS0Z0501,
187,14TSRC0436,
188,14TS0R1107,
189,14TS0Z0503,
190,14TS0Z0499,
191,14TS0Z0500,
192,14TS0Z0496,
193,14TS0R1108,
194,14TS0R1109,
195,14TS0R1113,
196,14TSRC0439,
197,14TS0R1114,
198,14TSRC0438,
199,14TS0Z0508,
200,14TS0R1122,
201,14TS0R1123,
202,14TS0Z0506,
203,14TSLC0125,
204,14TS0Z0507,
205,14TS0R1124,
206,16TS0Z1015,
207,14TS0R1129,
208,14TSRC0446,
209,14TSRC0442,
210,14TS0R1126,
211,14TS0Z0510,
212,14TS0Z0517,
213,14TS0Z0513,
214,14TS0R1127,
215,14TS0R1128,
216,14TSRC0447,
217,14TS0R1134,
218,14TS0R1138,
219,14TS0R1137,
220,14TS0R1136,
221,14TS0R1144,
222,14TS0Z0521,
223,14TS0H0139,
224,14TS0R1142,
225,14TSRC0449,
226,14TS0R1148,
227,14TS0R1147,
228,14TSRC0450,
229,14TS0Z0526,
230,14TS0Z0524,
231,14TS0Z0528,
232,14TSRC0454,
233,14TS0Z0536,
234,14TS0Z0525,
235,14TS0Z0530,
236,14TS0Z0531,
237,14TS0Z0527,
238,14TS0R1151,
239,14TS0Z0535,
240,14TS0R1161,
241,14TS0R1171,
242,14TS0R1164,
243,14TS0Z0538,
244,14TS0R1163,
245,14TS0Z0537,
246,14TSLC0129,
247,14TS0H0141,
248,14TS0R1173,
249,14TS0R1169,
250,14TS0Z0545,
251,14TS0R1174,
252,14TS0R1224,
253,14TSLC0131,
254,14TS0R1178,
255,14TS0Z0547,
256,14TS0R1184,
257,14TS0R1187,
258,14TS0R1186,
259,14TS0R1191,
260,14TS0R1189,
261,14TS0Z0554,
